pred,ture,toa
0.22575499,0.1696,0.2185
0.20445572,0.1727,0.2042
0.1965111,0.1582,0.1956
0.1678741,0.1586,0.1699
0.19461524,0.1632,0.194
0.17268696,0.1683,0.1749
0.2023662,0.1822,0.1994
0.23714344,0.1941,0.2314
0.22014044,0.1938,0.2144
0.18692017,0.2019,0.1873
0.27945006,0.2318,0.2731
0.24019462,0.1986,0.2361
0.17303687,0.1802,0.1734
0.22014044,0.1987,0.2152
0.2043163,0.2134,0.2007
0.20451885,0.2107,0.2024
0.22575499,0.2127,0.2186
0.20557368,0.2226,0.2009
0.3377923,0.2672,0.3261
0.3993859,0.3653,0.3659
0.3377923,0.3054,0.3255
0.19461524,0.1868,0.1922
0.31388324,0.273,0.3001
0.16925558,0.1948,0.1714
0.30087388,0.294,0.2904
0.23307511,0.248,0.2287
0.30087388,0.2721,0.2905
0.3102946,0.2539,0.2976
0.2280856,0.2006,0.2236
0.23559858,0.194,0.23
0.24019462,0.1875,0.2361
0.21159582,0.1816,0.2075
0.2023662,0.1709,0.1993
0.15221135,0.1488,0.1569
0.1301454,0.1395,0.1415
0.1301454,0.1421,0.1418
0.123669684,0.1487,0.1319
0.12878802,0.1566,0.1383
0.1404463,0.1535,0.1467
0.15463597,0.1622,0.1576
0.15954483,0.1541,0.1644
0.18298864,0.1574,0.184
0.25637048,0.2195,0.2492
0.2114071,0.2187,0.209
0.16247419,0.1752,0.1658
0.17715745,0.1775,0.1781
0.24637942,0.2019,0.2401
0.2278361,0.1922,0.2228
0.17211507,0.1726,0.1731
0.2287648,0.1925,0.2251
0.2009796,0.1697,0.1979
0.14276712,0.1392,0.1475
0.20445572,0.1571,0.2028
0.14572683,0.164,0.1485
0.12858039,0.1683,0.1371
0.14876136,0.1965,0.1509
0.15221135,0.1685,0.1552
0.2023662,0.181,0.2001
0.19893983,0.1703,0.1967
0.18871963,0.1728,0.1878
0.18298864,0.1634,0.1841
0.18871963,0.1586,0.1898
0.17211507,0.1587,0.1731
0.17268696,0.1607,0.1749
0.18663235,0.1636,0.1866
0.16323309,0.1471,0.1678
0.16323309,0.1431,0.1672
0.1678741,0.1531,0.1709
0.2287648,0.1915,0.2247
0.21413633,0.1969,0.2099
0.19124293,0.186,0.1917
0.17715745,0.1834,0.1776
0.14868371,0.1564,0.1535
0.12965481,0.1284,0.14
0.13248461,0.1416,0.1432
0.1846596,0.1707,0.1842
0.16220617,0.194,0.1666
0.1678741,0.1708,0.1708
0.18051824,0.1737,0.1801
0.15619518,0.179,0.1605
0.19461524,0.2481,0.1941
0.32239327,0.2851,0.3103
0.33164805,0.2747,0.3215
0.18298864,0.1901,0.1828
0.2514075,0.2227,0.2453
0.31472468,0.2781,0.303
0.2287648,0.2372,0.2253
0.24826737,0.2176,0.2425
0.1846596,0.1768,0.1843
0.17303687,0.1774,0.1743
0.1678741,0.1657,0.1694
0.16550477,0.1607,0.1688
0.18033233,0.1714,0.1816
0.18051824,0.1933,0.1806
0.16220617,0.178,0.1667
0.18033233,0.195,0.1819
0.18051824,0.1875,0.1807
0.15975137,0.1534,0.1635
0.25912705,0.2042,0.2515
0.23709211,0.2163,0.2334
0.2532442,0.1964,0.2464
0.2043163,0.1799,0.2002
0.21763875,0.1986,0.2113
0.22279616,0.1951,0.2163
0.29862893,0.2348,0.2833
0.21413633,0.202,0.21
0.25412276,0.2032,0.2484
0.23714344,0.2003,0.2309
0.27217653,0.2276,0.2631
0.24843404,0.2118,0.241
0.21413633,0.2005,0.2101
0.25412276,0.227,0.2479
0.23006144,0.2214,0.2281
0.23559858,0.1946,0.2306
0.20445572,0.2147,0.2035
0.21763875,0.232,0.2123
0.28052822,0.2249,0.2733
0.23714344,0.2155,0.2311
0.26287952,0.2417,0.2562
0.2613829,0.258,0.2551
0.2280856,0.2322,0.224
0.23006144,0.2313,0.2268
0.29441658,0.2548,0.2863
0.31615657,0.2536,0.3045
0.29401356,0.3149,0.2847
0.22941458,0.2153,0.2265
0.22301243,0.2038,0.2178
0.24019462,0.2281,0.2357
0.32523575,0.2847,0.3121
0.31455126,0.3148,0.3012
0.27573964,0.259,0.2681
0.18051824,0.1868,0.1803
