pred,ture,toa
0.42949972,0.4184,0.28220454
0.4330311,0.4197,0.28322068
0.42902508,0.4257,0.28152713
0.4423309,0.4038,0.29022077
0.40289837,0.3991,0.2699544
0.39828417,0.4005,0.2680915
0.41252226,0.4136,0.27684158
0.41644052,0.4237,0.28005937
0.39248234,0.3914,0.26515597
0.4123226,0.3994,0.27701095
0.43900493,0.4218,0.28813204
0.43900493,0.4182,0.28813204
0.4237576,0.4175,0.28423682
0.44695807,0.4224,0.2921966
0.44140396,0.4277,0.28988203
0.4413329,0.43,0.2912369
0.44126192,0.4261,0.29089817
0.43843985,0.4201,0.28739816
0.4299435,0.4291,0.28762397
0.4326232,0.4398,0.2903901
0.45714313,0.4418,0.29936603
0.45459098,0.4404,0.29818052
0.45397824,0.4368,0.29710793
0.44639364,0.4334,0.29338208
0.4460969,0.421,0.2915756
0.4378771,0.4242,0.28734168
0.4378069,0.4239,0.28773686
0.422602,0.4264,0.2836723
0.42576516,0.4193,0.28468844
0.4375966,0.4348,0.2871159
0.45633778,0.4348,0.29897085
0.44538343,0.44,0.2982934
0.43704882,0.4336,0.29225305
0.45364535,0.4417,0.29801115
0.46379507,0.4446,0.29981762
0.4559004,0.4434,0.3000999
0.4559004,0.4418,0.3000999
0.45335564,0.4215,0.29727727
0.43117088,0.4215,0.29095465
0.4365606,0.428,0.29146272
0.42836353,0.4206,0.28751105
0.4366459,0.43,0.2936079
0.4446733,0.4305,0.29208368
0.43621293,0.4216,0.29225305
0.4280225,0.4206,0.28751105
0.417749,0.4115,0.28192228
0.40412414,0.4052,0.2728335
0.39987436,0.396,0.27108347
0.38940477,0.3826,0.2693899
0.37691498,0.3826,0.26120433
0.36465204,0.3696,0.25386554
0.36286196,0.3678,0.2526236
0.38034123,0.3923,0.26442212
0.38034123,0.3997,0.26442212
0.38279164,0.3874,0.26509953
0.39098388,0.3949,0.27018023
0.39924026,0.3951,0.26989797
0.4040823,0.399,0.27418834
0.38622913,0.3885,0.2674705
0.37625816,0.3902,0.26120433
0.37028417,0.3902,0.25787365
0.3989244,0.3952,0.26989797
0.38880205,0.3856,0.26543826
0.38841864,0.3875,0.2691641
0.38382792,0.39,0.26651084
0.36367178,0.3733,0.25363973
0.36656618,0.3723,0.2543736
0.36656618,0.3729,0.2543736
0.38346466,0.3877,0.26707536
0.38346466,0.3695,0.26707536
0.37287045,0.379,0.26013175
0.3682078,0.3619,0.25595427
0.3632706,0.3692,0.25358328
0.35544842,0.3731,0.24810742
0.36472425,0.3731,0.25053486
0.35491458,0.3577,0.24624449
0.36298496,0.3697,0.253922
0.3658741,0.3722,0.25488168
0.37504807,0.3748,0.25736558
0.3567965,0.3622,0.24963163
0.3567405,0.3594,0.24957518
0.3627,0.368,0.253922
0.38383698,0.3769,0.26216403
0.38383698,0.3812,0.26216403
0.3908421,0.3878,0.2671318
0.40139052,0.3879,0.27345446
0.40139052,0.3962,0.27193025
0.40132767,0.3962,0.271648
0.3894292,0.4006,0.27085766
0.39358512,0.3972,0.27226895
0.39352354,0.394,0.27193025
0.38924652,0.394,0.27046248
0.38470477,0.3903,0.26848665
0.3918442,0.3905,0.26763988
0.391783,0.3884,0.26718825
0.38452455,0.3903,0.2683173
0.38694534,0.3888,0.26944634
0.38688496,0.3917,0.26944634
0.40082425,0.3988,0.2742448
0.4012342,0.3978,0.27509156
0.40003994,0.396,0.2725512
0.38658357,0.3915,0.2696157
0.40057456,0.3965,0.27475286
0.40057456,0.4027,0.27475286
0.40044993,0.3994,0.27497867
0.40517622,0.3944,0.27638996
0.39946237,0.4032,0.27853516
0.40498737,0.4115,0.27650288
0.40498737,0.3962,0.27650288
0.4076147,0.4016,0.27757546
0.4240447,0.4108,0.2886401
0.4240447,0.4071,0.2886401
0.40467322,0.3994,0.27678514
0.3991084,0.39,0.2732851
0.39904657,0.3937,0.27193025
0.39484754,0.3868,0.27097055
0.37696394,0.3868,0.2643092
0.37328005,0.3762,0.26120433
0.37316453,0.3721,0.2619382
0.37316453,0.3762,0.2617124
0.3749978,0.3782,0.26306725
